trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
8福岡木_09時00分_系統612001,09:00:00,09:00:00,6030_01,1,総合福祉センター,0,1
8福岡木_09時00分_系統612001,09:01:00,09:01:00,6029_01,2,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:05:00,09:05:00,6028_01,3,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:06:00,09:06:00,6027_01,4,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:07:00,09:07:00,6026_01,5,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:10:00,09:10:00,6025_01,6,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:11:00,09:11:00,6024_01,7,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:12:00,09:12:00,6023_01,8,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:13:00,09:13:00,6022_01,9,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:14:00,09:14:00,6021_01,10,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:15:00,09:15:00,6020_01,11,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:17:00,09:17:00,6019_01,12,総合福祉センター,0,0
8福岡木_09時00分_系統612001,09:19:00,09:19:00,6001_01,13,総合福祉センター,1,0
8福岡木_09時40分_系統601001,09:40:00,09:40:00,6001_01,1,矢平方面,0,1
8福岡木_09時40分_系統601001,09:41:00,09:41:00,6002_01,2,矢平方面,0,0
8福岡木_09時40分_系統601001,09:42:00,09:42:00,6003_01,3,矢平方面,0,0
8福岡木_09時40分_系統601001,09:44:00,09:44:00,6004_01,4,矢平方面,0,0
8福岡木_09時40分_系統601001,09:45:00,09:45:00,6005_01,5,矢平方面,0,0
8福岡木_09時40分_系統601001,09:48:00,09:48:00,6006_01,6,矢平方面,0,0
8福岡木_09時40分_系統601001,09:49:00,09:49:00,6007_01,7,矢平方面,0,0
8福岡木_09時40分_系統601001,09:50:00,09:50:00,6008_01,8,矢平方面,0,0
8福岡木_09時40分_系統601001,09:51:00,09:51:00,6009_01,9,矢平方面,0,0
8福岡木_09時40分_系統601001,09:52:00,09:52:00,6010_01,10,矢平方面,0,0
8福岡木_09時40分_系統601001,09:55:00,09:55:00,6011_01,11,矢平方面,0,0
8福岡木_09時40分_系統601001,09:59:00,09:59:00,6012_01,12,矢平方面,0,0
8福岡木_09時40分_系統601001,10:00:00,10:00:00,6013_01,13,矢平方面,0,0
8福岡木_09時40分_系統601001,10:01:00,10:01:00,6014_01,14,矢平方面,0,0
8福岡木_09時40分_系統601001,10:02:00,10:02:00,6015_01,15,矢平方面,0,0
8福岡木_09時40分_系統601001,10:05:00,10:05:00,6016_01,16,矢平方面,0,0
8福岡木_09時40分_系統601001,10:08:00,10:08:00,6017_01,17,矢平方面,0,0
8福岡木_09時40分_系統601001,10:09:00,10:09:00,6018_01,18,矢平方面,1,0
8福岡木_10時10分_系統602001,10:10:00,10:10:00,6018_01,1,総合福祉センター,0,1
8福岡木_10時10分_系統602001,10:11:00,10:11:00,6017_01,2,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:14:00,10:14:00,6016_01,3,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:17:00,10:17:00,6015_01,4,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:18:00,10:18:00,6014_01,5,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:19:00,10:19:00,6013_01,6,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:20:00,10:20:00,6012_01,7,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:24:00,10:24:00,6011_01,8,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:27:00,10:27:00,6010_01,9,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:28:00,10:28:00,6009_01,10,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:29:00,10:29:00,6008_01,11,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:30:00,10:30:00,6007_01,12,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:31:00,10:31:00,6006_01,13,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:34:00,10:34:00,6005_01,14,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:35:00,10:35:00,6004_01,15,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:37:00,10:37:00,6003_01,16,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:38:00,10:38:00,6002_01,17,総合福祉センター,0,0
8福岡木_10時10分_系統602001,10:39:00,10:39:00,6001_01,18,総合福祉センター,1,0
8福岡木_14時00分_系統611001,14:00:00,14:00:00,6001_01,1,若山方面,0,1
8福岡木_14時00分_系統611001,14:02:00,14:02:00,6019_02,2,若山方面,0,0
8福岡木_14時00分_系統611001,14:04:00,14:04:00,6020_01,3,若山方面,0,0
8福岡木_14時00分_系統611001,14:05:00,14:05:00,6021_01,4,若山方面,0,0
8福岡木_14時00分_系統611001,14:06:00,14:06:00,6022_01,5,若山方面,0,0
8福岡木_14時00分_系統611001,14:07:00,14:07:00,6023_01,6,若山方面,0,0
8福岡木_14時00分_系統611001,14:08:00,14:08:00,6024_01,7,若山方面,0,0
8福岡木_14時00分_系統611001,14:09:00,14:09:00,6025_01,8,若山方面,0,0
8福岡木_14時00分_系統611001,14:11:00,14:11:00,6026_01,9,若山方面,0,0
8福岡木_14時00分_系統611001,14:12:00,14:12:00,6027_01,10,若山方面,0,0
8福岡木_14時00分_系統611001,14:13:00,14:13:00,6028_01,11,若山方面,0,0
8福岡木_14時00分_系統611001,14:18:00,14:18:00,6029_01,12,若山方面,0,0
8福岡木_14時00分_系統611001,14:19:00,14:19:00,6030_01,13,若山方面,1,0
8福岡木_14時20分_系統612001,14:20:00,14:20:00,6030_01,1,総合福祉センター,0,1
8福岡木_14時20分_系統612001,14:21:00,14:21:00,6029_01,2,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:25:00,14:25:00,6028_01,3,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:26:00,14:26:00,6027_01,4,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:27:00,14:27:00,6026_01,5,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:30:00,14:30:00,6025_01,6,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:31:00,14:31:00,6024_01,7,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:32:00,14:32:00,6023_01,8,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:33:00,14:33:00,6022_01,9,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:34:00,14:34:00,6021_01,10,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:35:00,14:35:00,6020_01,11,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:37:00,14:37:00,6019_01,12,総合福祉センター,0,0
8福岡木_14時20分_系統612001,14:39:00,14:39:00,6001_01,13,総合福祉センター,1,0
8福岡木_15時15分_系統601001,15:15:00,15:15:00,6001_01,1,矢平方面,0,1
8福岡木_15時15分_系統601001,15:16:00,15:16:00,6002_01,2,矢平方面,0,0
8福岡木_15時15分_系統601001,15:17:00,15:17:00,6003_01,3,矢平方面,0,0
8福岡木_15時15分_系統601001,15:19:00,15:19:00,6004_01,4,矢平方面,0,0
8福岡木_15時15分_系統601001,15:20:00,15:20:00,6005_01,5,矢平方面,0,0
8福岡木_15時15分_系統601001,15:23:00,15:23:00,6006_01,6,矢平方面,0,0
8福岡木_15時15分_系統601001,15:24:00,15:24:00,6007_01,7,矢平方面,0,0
8福岡木_15時15分_系統601001,15:25:00,15:25:00,6008_01,8,矢平方面,0,0
8福岡木_15時15分_系統601001,15:26:00,15:26:00,6009_01,9,矢平方面,0,0
8福岡木_15時15分_系統601001,15:27:00,15:27:00,6010_01,10,矢平方面,0,0
8福岡木_15時15分_系統601001,15:30:00,15:30:00,6011_01,11,矢平方面,0,0
8福岡木_15時15分_系統601001,15:34:00,15:34:00,6012_01,12,矢平方面,0,0
8福岡木_15時15分_系統601001,15:35:00,15:35:00,6013_01,13,矢平方面,0,0
8福岡木_15時15分_系統601001,15:36:00,15:36:00,6014_01,14,矢平方面,0,0
8福岡木_15時15分_系統601001,15:37:00,15:37:00,6015_01,15,矢平方面,0,0
8福岡木_15時15分_系統601001,15:40:00,15:40:00,6016_01,16,矢平方面,0,0
8福岡木_15時15分_系統601001,15:43:00,15:43:00,6017_01,17,矢平方面,0,0
8福岡木_15時15分_系統601001,15:44:00,15:44:00,6018_01,18,矢平方面,1,0
8福岡木_15時45分_系統602001,15:45:00,15:45:00,6018_01,1,総合福祉センター,0,1
8福岡木_15時45分_系統602001,15:46:00,15:46:00,6017_01,2,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:49:00,15:49:00,6016_01,3,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:52:00,15:52:00,6015_01,4,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:53:00,15:53:00,6014_01,5,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:54:00,15:54:00,6013_01,6,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:55:00,15:55:00,6012_01,7,総合福祉センター,0,0
8福岡木_15時45分_系統602001,15:59:00,15:59:00,6011_01,8,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:02:00,16:02:00,6010_01,9,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:03:00,16:03:00,6009_01,10,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:04:00,16:04:00,6008_01,11,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:05:00,16:05:00,6007_01,12,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:06:00,16:06:00,6006_01,13,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:09:00,16:09:00,6005_01,14,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:10:00,16:10:00,6004_01,15,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:12:00,16:12:00,6003_01,16,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:13:00,16:13:00,6002_01,17,総合福祉センター,0,0
8福岡木_15時45分_系統602001,16:14:00,16:14:00,6001_01,18,総合福祉センター,1,0
9福岡水_08時45分_系統621001,08:45:00,08:45:00,6001_01,1,本郷方面,0,1
9福岡水_08時45分_系統621001,08:47:00,08:47:00,6019_02,2,本郷方面,0,0
9福岡水_08時45分_系統621001,08:50:00,08:50:00,6031_01,3,本郷方面,0,0
9福岡水_08時45分_系統621001,08:51:00,08:51:00,6032_01,4,本郷方面,0,0
9福岡水_08時45分_系統621001,08:52:00,08:52:00,6033_01,5,本郷方面,0,0
9福岡水_08時45分_系統621001,08:55:00,08:55:00,6034_01,6,本郷方面,0,0
9福岡水_08時45分_系統621001,08:57:00,08:57:00,6035_01,7,本郷方面,0,0
9福岡水_08時45分_系統621001,08:59:00,08:59:00,6036_01,8,本郷方面,1,0
9福岡水_08時59分_系統622001,08:59:00,08:59:00,6036_01,1,総合福祉センター,0,1
9福岡水_08時59分_系統622001,09:00:00,09:00:00,6035_01,2,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:02:00,09:02:00,6034_01,3,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:04:00,09:04:00,6033_01,4,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:05:00,09:05:00,6032_01,5,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:06:00,09:06:00,6031_01,6,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:10:00,09:10:00,6019_01,7,総合福祉センター,0,0
9福岡水_08時59分_系統622001,09:12:00,09:12:00,6001_01,8,総合福祉センター,1,0
9福岡水_09時25分_系統631001,09:25:00,09:25:00,6001_01,1,上之平・下組方面,0,1
9福岡水_09時25分_系統631001,09:27:00,09:27:00,6019_02,2,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:29:00,09:29:00,6037_01,3,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:30:00,09:30:00,6038_01,4,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:31:00,09:31:00,6039_01,5,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:32:00,09:32:00,6040_01,6,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:33:00,09:33:00,6041_01,7,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:35:00,09:35:00,6042_01,8,上之平・下組方面,0,0
9福岡水_09時25分_系統631001,09:36:00,09:36:00,6043_01,9,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:38:00,09:38:00,6044_01,10,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:40:00,09:40:00,6045_01,11,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:41:00,09:41:00,6046_01,12,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:41:00,09:41:00,6047_01,13,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:42:00,09:42:00,6048_01,14,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:43:00,09:43:00,6049_01,15,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:45:00,09:45:00,6050_01,16,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:46:00,09:46:00,6051_01,17,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:48:00,09:48:00,6019_01,18,総合福祉センター,0,0
9福岡水_09時25分_系統631001,09:50:00,09:50:00,6001_01,19,総合福祉センター,1,0
9福岡水_10時15分_系統641001,10:15:00,10:15:00,6001_01,1,新田方面,0,1
9福岡水_10時15分_系統641001,10:17:00,10:17:00,6052_01,2,新田方面,0,0
9福岡水_10時15分_系統641001,10:18:00,10:18:00,6053_01,3,新田方面,0,0
9福岡水_10時15分_系統641001,10:19:00,10:19:00,6054_01,4,新田方面,0,0
9福岡水_10時15分_系統641001,10:21:00,10:21:00,6055_01,5,新田方面,0,0
9福岡水_10時15分_系統641001,10:22:00,10:22:00,6056_01,6,新田方面,0,0
9福岡水_10時15分_系統641001,10:24:00,10:24:00,6057_01,7,新田方面,0,0
9福岡水_10時15分_系統641001,10:25:00,10:25:00,6058_01,8,新田方面,0,0
9福岡水_10時15分_系統641001,10:26:00,10:26:00,6059_01,9,新田方面,0,0
9福岡水_10時15分_系統641001,10:28:00,10:28:00,6060_01,10,新田方面,0,0
9福岡水_10時15分_系統641001,10:29:00,10:29:00,6061_01,11,新田方面,0,0
9福岡水_10時15分_系統641001,10:30:00,10:30:00,6062_01,12,新田方面,0,0
9福岡水_10時15分_系統641001,10:33:00,10:33:00,6063_01,13,新田方面,0,0
9福岡水_10時15分_系統641001,10:35:00,10:35:00,6064_01,14,新田方面,0,0
9福岡水_10時15分_系統641001,10:39:00,10:39:00,6065_01,15,新田方面,0,0
9福岡水_10時15分_系統641001,10:40:00,10:40:00,6066_01,16,新田方面,0,0
9福岡水_10時15分_系統641001,10:45:00,10:45:00,6067_01,17,新田方面,0,0
9福岡水_10時15分_系統641001,10:50:00,10:50:00,6068_01,18,新田方面,1,0
9福岡水_10時53分_系統642001,10:53:00,10:53:00,6068_01,1,総合福祉センター,0,1
9福岡水_10時53分_系統642001,10:58:00,10:58:00,6067_01,2,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:02:00,11:02:00,6066_01,3,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:03:00,11:03:00,6065_01,4,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:06:00,11:06:00,6064_01,5,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:09:00,11:09:00,6063_01,6,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:12:00,11:12:00,6062_01,7,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:13:00,11:13:00,6061_01,8,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:14:00,11:14:00,6060_01,9,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:16:00,11:16:00,6059_01,10,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:17:00,11:17:00,6058_01,11,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:18:00,11:18:00,6057_01,12,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:20:00,11:20:00,6056_01,13,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:21:00,11:21:00,6055_01,14,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:23:00,11:23:00,6054_01,15,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:24:00,11:24:00,6053_01,16,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:25:00,11:25:00,6052_01,17,総合福祉センター,0,0
9福岡水_10時53分_系統642001,11:27:00,11:27:00,6001_01,18,総合福祉センター,1,0
9福岡水_13時00分_系統621001,13:00:00,13:00:00,6001_01,1,本郷方面,0,1
9福岡水_13時00分_系統621001,13:02:00,13:02:00,6019_02,2,本郷方面,0,0
9福岡水_13時00分_系統621001,13:05:00,13:05:00,6031_01,3,本郷方面,0,0
9福岡水_13時00分_系統621001,13:06:00,13:06:00,6032_01,4,本郷方面,0,0
9福岡水_13時00分_系統621001,13:07:00,13:07:00,6033_01,5,本郷方面,0,0
9福岡水_13時00分_系統621001,13:10:00,13:10:00,6034_01,6,本郷方面,0,0
9福岡水_13時00分_系統621001,13:12:00,13:12:00,6035_01,7,本郷方面,0,0
9福岡水_13時00分_系統621001,13:14:00,13:14:00,6036_01,8,本郷方面,1,0
9福岡水_13時14分_系統622001,13:14:00,13:14:00,6036_01,1,総合福祉センター,0,1
9福岡水_13時14分_系統622001,13:15:00,13:15:00,6035_01,2,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:17:00,13:17:00,6034_01,3,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:19:00,13:19:00,6033_01,4,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:20:00,13:20:00,6032_01,5,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:21:00,13:21:00,6031_01,6,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:25:00,13:25:00,6019_01,7,総合福祉センター,0,0
9福岡水_13時14分_系統622001,13:27:00,13:27:00,6001_01,8,総合福祉センター,1,0
9福岡水_14時00分_系統632001,14:00:00,14:00:00,6001_01,1,上之平・下組方面,0,1
9福岡水_14時00分_系統632001,14:02:00,14:02:00,6019_02,2,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:04:00,14:04:00,6051_01,3,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:05:00,14:05:00,6050_01,4,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:07:00,14:07:00,6049_01,5,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:08:00,14:08:00,6048_01,6,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:08:00,14:08:00,6047_01,7,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:09:00,14:09:00,6046_01,8,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:10:00,14:10:00,6045_01,9,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:12:00,14:12:00,6044_01,10,上之平・下組方面,0,0
9福岡水_14時00分_系統632001,14:14:00,14:14:00,6043_01,11,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:15:00,14:15:00,6042_01,12,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:17:00,14:17:00,6041_01,13,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:18:00,14:18:00,6040_01,14,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:19:00,14:19:00,6039_01,15,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:20:00,14:20:00,6038_01,16,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:21:00,14:21:00,6037_01,17,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:23:00,14:23:00,6019_01,18,総合福祉センター,0,0
9福岡水_14時00分_系統632001,14:25:00,14:25:00,6001_01,19,総合福祉センター,1,0
9福岡水_15時15分_系統641001,15:15:00,15:15:00,6001_01,1,新田方面,0,1
9福岡水_15時15分_系統641001,15:17:00,15:17:00,6052_01,2,新田方面,0,0
9福岡水_15時15分_系統641001,15:18:00,15:18:00,6053_01,3,新田方面,0,0
9福岡水_15時15分_系統641001,15:19:00,15:19:00,6054_01,4,新田方面,0,0
9福岡水_15時15分_系統641001,15:21:00,15:21:00,6055_01,5,新田方面,0,0
9福岡水_15時15分_系統641001,15:22:00,15:22:00,6056_01,6,新田方面,0,0
9福岡水_15時15分_系統641001,15:24:00,15:24:00,6057_01,7,新田方面,0,0
9福岡水_15時15分_系統641001,15:25:00,15:25:00,6058_01,8,新田方面,0,0
9福岡水_15時15分_系統641001,15:26:00,15:26:00,6059_01,9,新田方面,0,0
9福岡水_15時15分_系統641001,15:28:00,15:28:00,6060_01,10,新田方面,0,0
9福岡水_15時15分_系統641001,15:29:00,15:29:00,6061_01,11,新田方面,0,0
9福岡水_15時15分_系統641001,15:30:00,15:30:00,6062_01,12,新田方面,0,0
9福岡水_15時15分_系統641001,15:33:00,15:33:00,6063_01,13,新田方面,0,0
9福岡水_15時15分_系統641001,15:35:00,15:35:00,6064_01,14,新田方面,0,0
9福岡水_15時15分_系統641001,15:39:00,15:39:00,6065_01,15,新田方面,0,0
9福岡水_15時15分_系統641001,15:40:00,15:40:00,6066_01,16,新田方面,0,0
9福岡水_15時15分_系統641001,15:45:00,15:45:00,6067_01,17,新田方面,0,0
9福岡水_15時15分_系統641001,15:50:00,15:50:00,6068_01,18,新田方面,1,0
9福岡水_15時53分_系統642001,15:53:00,15:53:00,6068_01,1,総合福祉センター,0,1
9福岡水_15時53分_系統642001,15:58:00,15:58:00,6067_01,2,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:02:00,16:02:00,6066_01,3,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:03:00,16:03:00,6065_01,4,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:06:00,16:06:00,6064_01,5,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:09:00,16:09:00,6063_01,6,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:12:00,16:12:00,6062_01,7,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:13:00,16:13:00,6061_01,8,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:14:00,16:14:00,6060_01,9,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:16:00,16:16:00,6059_01,10,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:17:00,16:17:00,6058_01,11,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:18:00,16:18:00,6057_01,12,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:20:00,16:20:00,6056_01,13,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:21:00,16:21:00,6055_01,14,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:23:00,16:23:00,6054_01,15,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:24:00,16:24:00,6053_01,16,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:25:00,16:25:00,6052_01,17,総合福祉センター,0,0
9福岡水_15時53分_系統642001,16:27:00,16:27:00,6001_01,18,総合福祉センター,1,0
